TargetLoc	score	response
chrXIV:40564-40587(+)	1.33413024947291	0.791523005813175
chrXIV:40599-40622(+)	0.304590914803948	0.575564418702917
chrXIV:40603-40626(+)	-0.631493738050864	0.347171914433692
chrXIV:40644-40667(-)	NA	NA
chrXIV:40357-40380(-)	0.134729603838481	0.533631542844752
chrXIV:40638-40661(-)	NA	NA
chrXIV:40384-40407(+)	0.757987152714517	0.680916563421897
chrXIV:38300-38323(+)	NA	NA
chrXIV:38396-38419(+)	NA	NA
chrXIV:38452-38475(+)	NA	NA
chrXIV:38520-38543(+)	NA	NA
chrXIV:38311-38334(+)	NA	NA
chrXIV:38319-38342(+)	NA	NA
chrXIV:38320-38343(+)	NA	NA
chrXIV:38359-38382(+)	NA	NA
chrXIV:38482-38505(+)	NA	NA
chrXIV:38483-38506(+)	NA	NA
chrXIV:37427-37450(+)	-2.95676410662902	0.0494177929151441
chrXIV:37559-37582(-)	1.12102202048812	0.754178241541565
chrXIV:37564-37587(+)	0.720572056829725	0.672732975441061
chrXIV:37565-37588(+)	1.29487643205565	0.784971432170714
chrXIV:37586-37609(+)	0.547445072837405	0.633542625490518
chrXIV:37643-37666(-)	-1.01134975663114	0.266715784309655
chrXIV:37638-37661(-)	0.500406214761097	0.622554788428851
chrXIV:37637-37660(-)	-1.51947359001608	0.179539049033061
chrXIV:37615-37638(-)	0.249753020265343	0.562115709822135
chrXIV:37541-37564(-)	0.622515405361106	0.650790421861974
chrXIV:34503-34526(-)	-3.33976721781924	0.0342318526446114
chrXIV:34544-34567(+)	-1.37978988708478	0.201042746925316
chrXIV:34676-34699(+)	0.591571701399022	0.643725685663612
chrXIV:34663-34686(+)	1.10423270181813	0.751052346040531
chrXIV:34526-34549(-)	-1.26991391145064	0.219271989384052
chrXIV:34527-34550(-)	-3.15913263681255	0.040732931214749
chrXIV:34534-34557(-)	-1.90909958440855	0.129082042946622
chrXIV:34620-34643(+)	1.96258088794948	0.876811992382519
chrXIV:34558-34581(-)	0.347389679467834	0.585984440195171
chrXIV:34619-34642(+)	1.36182565406795	0.796056254126836
chrXIV:34420-34443(+)	-0.91462238435764	0.286054886486098
chrXIV:34387-34410(+)	0.0134614914379763	0.503365322039989
chrXIV:34246-34269(+)	-0.152318087960636	0.461993930546348
chrXIV:34408-34431(+)	-1.29593586365257	0.214849798999367
chrXIV:34380-34403(-)	-0.300927608064193	0.425330737360905
chrXIV:34379-34402(+)	0.229884905803843	0.557219458062595
chrXIV:34378-34401(+)	-1.21212089761822	0.229325997706293
chrXIV:34377-34400(+)	0.815582932385057	0.693297915652466
chrXIV:34376-34399(+)	-0.591198675200301	0.356359869842689
chrXIV:34372-34395(+)	0.873761260407611	0.705527734881465
chrXIV:31685-31708(+)	-1.49133244140173	0.183721819481377
chrXIV:31754-31777(+)	-1.57519836089745	0.171476586536703
chrXIV:31906-31929(+)	-0.689206424853401	0.334209631235627
chrXIV:31905-31928(-)	-2.23223905436992	0.0968925370196009
chrXIV:31903-31926(+)	-0.105213480818096	0.47372086755334
chrXIV:31902-31925(+)	-0.921120782778482	0.284729582133258
chrXIV:31886-31909(-)	-1.57778884171942	0.171108863945078
chrXIV:31684-31707(-)	-3.52731632468867	0.028544912192958
chrXIV:31708-31731(+)	-2.68152486805111	0.0640723736761682
chrXIV:31671-31694(-)	-2.08774425830539	0.110293733588026
chrXIV:30724-30747(+)	NA	NA
chrXIV:30790-30813(+)	NA	NA
chrXIV:30899-30922(+)	NA	NA
chrXIV:30981-31004(+)	NA	NA
chrXIV:30737-30760(+)	NA	NA
chrXIV:30756-30779(+)	NA	NA
chrXIV:30817-30840(+)	NA	NA
chrXIV:30835-30858(+)	NA	NA
chrXIV:30846-30869(+)	NA	NA
chrXIV:30923-30946(+)	NA	NA
chrXIV:31564-31587(+)	-2.3134864169969	0.0900121638884839
chrXIV:31506-31529(-)	-2.43986277439189	0.0801830324879939
chrXIV:31378-31401(-)	-0.204178473094789	0.449131978167349
chrXIV:31384-31407(-)	0.199307973786161	0.549662703455324
chrXIV:31454-31477(+)	-0.412006707657092	0.398431048048742
chrXIV:31468-31491(+)	2.01060640065862	0.881906192028096
chrXIV:31582-31605(+)	-1.85029319435531	0.135838476308866
chrXIV:31579-31602(+)	-2.00505053989233	0.118673666735702
chrXIV:28575-28598(+)	-2.411807668271	0.0822767229363811
chrXIV:28460-28483(+)	-0.725718657095287	0.326134940869076
chrXIV:28378-28401(+)	-1.93667579183135	0.12601351028778
chrXIV:28397-28420(+)	0.413437077447655	0.601911738484816
chrXIV:28415-28438(+)	-1.43168082729213	0.19283692696174
chrXIV:28509-28532(+)	-1.60443188099278	0.167363109495102
chrXIV:28510-28533(+)	-1.83110884460833	0.1381062312102
chrXIV:28513-28536(+)	-1.0204328868389	0.26494308800223
chrXIV:28508-28531(-)	-3.10940235463756	0.0427210788375604
chrXIV:28371-28394(-)	-1.33624095802977	0.208128911325153
chrXIV:23832-23855(+)	-1.58595900940029	0.169953195811755
chrXIV:23884-23907(-)	-0.840538045801393	0.301421477434925
chrXIV:23956-23979(-)	0.386962718276754	0.595551322235494
chrXIV:23875-23898(+)	-1.68751722323223	0.156102628536446
chrXIV:23918-23941(-)	-2.51713923986827	0.0746653560037576
chrXIV:23960-23983(-)	1.75252365477462	0.852270825949642
chrXIV:23974-23997(-)	0.427317350633269	0.605232894924232
chrXIV:23975-23998(+)	-0.00859728905137172	0.497850690975698
chrXIV:23817-23840(-)	-1.76157273222803	0.146593475599165
chrXIV:23803-23826(+)	-0.603551412993463	0.353531607384162
chrXIV:23481-23504(+)	-3.58824727957057	0.0269029655682826
chrXIV:23366-23389(-)	-0.164079880319323	0.459071811841794
chrXIV:23275-23298(+)	-1.34084429113305	0.207371249478369
chrXIV:23284-23307(-)	1.09237323056241	0.748828352912227
chrXIV:23295-23318(+)	-0.340544912294485	0.415677117428839
chrXIV:23320-23343(-)	0.229511896830683	0.557127425112217
chrXIV:23474-23497(+)	-2.30971562725496	0.0903215070502715
chrXIV:23473-23496(+)	-2.97876320744644	0.048394554332883
chrXIV:23470-23493(-)	-3.50969932985804	0.0290375118306672
chrXIV:23439-23462(+)	-1.68819690438772	0.156013111939833
chrXIV:22788-22811(+)	-0.945469814310629	0.279796790867349
chrXIV:22719-22742(+)	0.402338211200149	0.599249310620901
chrXIV:22626-22649(-)	-1.15723783125433	0.239169547851528
chrXIV:22640-22663(+)	-1.22212470260713	0.227562758535365
chrXIV:22643-22666(+)	-1.80269425737156	0.141523411094324
chrXIV:22644-22667(+)	-2.34676791550084	0.0873230188298916
chrXIV:22689-22712(-)	2.14066881772361	0.894793588282129
chrXIV:22733-22756(+)	-0.524774211184652	0.371736542813172
chrXIV:22735-22758(-)	-1.32924148662633	0.209284859897684
chrXIV:22774-22797(-)	0.0618951942492289	0.515468860424482
chrXIV:19566-19589(-)	-2.57545957877031	0.0707345972253995
chrXIV:19472-19495(+)	0.788389510544225	0.68748542270478
chrXIV:19346-19369(+)	-1.29891779744582	0.214347206214238
chrXIV:19547-19570(-)	-1.95153966231666	0.124385570711403
chrXIV:19360-19383(-)	0.295904586839852	0.573441055106099
chrXIV:19515-19538(-)	-2.51089971569771	0.0750975931837419
chrXIV:19462-19485(+)	-0.325960901940255	0.419223721251578
chrXIV:19425-19448(-)	-0.288633753322973	0.428338379727878
chrXIV:19447-19470(-)	-2.06472092959952	0.112573343133072
chrXIV:19426-19449(-)	0.880271628104052	0.706878505947963
chrXIV:17589-17612(-)	-1.6971360109015	0.15483968879571
chrXIV:17506-17529(+)	0.541075828006648	0.632062647241019
chrXIV:17441-17464(+)	1.44987816876476	0.809979683331152
chrXIV:17511-17534(+)	0.343589607334376	0.58506221710223
chrXIV:17512-17535(+)	-1.79869946182348	0.142009452307104
chrXIV:17555-17578(-)	-1.34861710616029	0.206096549981572
chrXIV:17408-17431(-)	-1.82149637229267	0.139254417013063
chrXIV:17401-17424(-)	-1.91205162690115	0.12875053794323
chrXIV:12933-12956(+)	2.17564186145997	0.89804071696599
chrXIV:12985-13008(+)	NA	NA
chrXIV:13113-13136(+)	-3.03438735543072	0.0458963221806144
chrXIV:13202-13225(+)	1.51175162620456	0.8193206526929
chrXIV:13211-13234(-)	0.579084417231775	0.640856703552453
chrXIV:13210-13233(-)	-0.408322131386484	0.399314510725365
chrXIV:13032-13055(+)	-1.66060503356549	0.159680795104944
chrXIV:12899-12922(+)	0.674119326516887	0.662424930781075
chrXIV:12893-12916(+)	1.16494153937999	0.762229458437493
chrXIV:12901-12924(-)	0.261955375009857	0.565116905394565
chrXIV:12902-12925(-)	0.260713903959858	0.564811777104114
chrXIV:12903-12926(-)	-1.72970414188698	0.15062542715353
chrXIV:11117-11140(+)	NA	NA
chrXIV:11170-11193(+)	NA	NA
chrXIV:11348-11371(-)	NA	NA
chrXIV:11424-11447(-)	-0.574028936816538	0.360307689413653
chrXIV:11174-11197(+)	NA	NA
chrXIV:8018-8041(+)	NA	NA
chrXIV:6870-6893(-)	NA	NA
chrXIV:6889-6912(-)	NA	NA
chrXIV:7040-7063(+)	NA	NA
chrXIV:7099-7122(+)	NA	NA
chrXIV:7123-7146(-)	NA	NA
chrXIV:6805-6828(-)	NA	NA
chrXIV:6812-6835(-)	NA	NA
chrXIV:6853-6876(-)	NA	NA
chrXIV:6859-6882(-)	NA	NA
chrXIV:6863-6886(-)	NA	NA
chrXIV:6160-6183(+)	NA	NA
chrXIV:6175-6198(+)	NA	NA
chrXIV:631300-631323(+)	-1.67252366934793	0.15808799818482
chrXIV:631243-631266(+)	-0.435245522656839	0.392874447313568
chrXIV:631140-631163(+)	0.194833696249995	0.548554925052799
chrXIV:631195-631218(+)	1.50974094980513	0.8190228124497
chrXIV:631196-631219(+)	1.08662716517712	0.747746062896971
chrXIV:631197-631220(+)	2.79934575172228	0.942640459516595
chrXIV:631201-631224(+)	-0.224014028187466	0.444229522290316
chrXIV:631202-631225(+)	1.35328694466921	0.794666483917317
chrXIV:631247-631270(+)	-2.57649172990291	0.0706667827308116
chrXIV:631278-631301(+)	-0.0949157246407654	0.47628886729012
chrXIV:630989-631012(+)	NA	NA
chrXIV:631092-631115(+)	NA	NA
chrXIV:631095-631118(-)	NA	NA
chrXIV:631016-631039(-)	NA	NA
chrXIV:631015-631038(-)	NA	NA
chrXIV:631014-631037(-)	NA	NA
chrXIV:630982-631005(-)	NA	NA
chrXIV:634041-634064(+)	-1.60529170430566	0.167243325062524
chrXIV:633971-633994(+)	-1.07456920529833	0.254535119228386
chrXIV:633904-633927(+)	-0.0180927435136903	0.495476937505288
chrXIV:633920-633943(+)	-0.103103079934268	0.474247039332574
chrXIV:633924-633947(+)	0.775121878303594	0.68462781597326
chrXIV:633981-634004(+)	-2.77111171901039	0.0589053545207786
chrXIV:634075-634098(+)	-1.54798970454468	0.175376806955495
chrXIV:634076-634099(+)	-0.991544338431193	0.270607149835394
chrXIV:634077-634100(+)	-1.47383124172403	0.186360982421794
chrXIV:634081-634104(+)	-3.56247574839752	0.0275859327673385
chrXIV:635464-635487(+)	-1.75250934668451	0.147730975523318
chrXIV:635392-635415(+)	-0.287626144548188	0.428585125255593
chrXIV:635489-635512(+)	-2.82098476426007	0.0562006767150859
chrXIV:635490-635513(+)	-3.1469679930356	0.0412109140906259
chrXIV:635529-635552(+)	-1.65231293200397	0.160796595183251
chrXIV:635530-635553(+)	-3.49252663767597	0.0295256201376793
chrXIV:635535-635558(+)	-3.84598021738514	0.020918515053227
chrXIV:635502-635525(-)	-2.04914419654356	0.114138884023205
chrXIV:635427-635450(-)	-1.28183592360699	0.21723787082157
chrXIV:634128-634151(-)	NA	NA
chrXIV:634205-634228(-)	NA	NA
chrXIV:634222-634245(+)	NA	NA
chrXIV:634308-634331(+)	NA	NA
chrXIV:634153-634176(-)	NA	NA
chrXIV:634114-634137(+)	NA	NA
chrXIV:634118-634141(+)	NA	NA
chrXIV:634124-634147(+)	NA	NA
chrXIV:634147-634170(+)	NA	NA
chrXIV:634151-634174(+)	NA	NA
chrXIV:635755-635778(-)	-3.21048285305391	0.0387731346254933
chrXIV:635817-635840(+)	0.0894500470089997	0.522347612889075
chrXIV:635880-635903(+)	0.670294099798721	0.661569009939793
chrXIV:635828-635851(+)	1.19902390213481	0.768351095604343
chrXIV:635909-635932(+)	1.36806327687166	0.797067066588515
chrXIV:635919-635942(+)	-0.555522266639835	0.364584152501919
chrXIV:635743-635766(-)	-2.90853860770493	0.0517330797026578
chrXIV:635734-635757(-)	-3.01808867760498	0.0466153446104835
chrXIV:635704-635727(-)	-2.47402226148219	0.077699500611697
chrXIV:637636-637659(-)	NA	NA
chrXIV:637523-637546(-)	NA	NA
chrXIV:637448-637471(-)	NA	NA
chrXIV:637396-637419(+)	NA	NA
chrXIV:637365-637388(+)	NA	NA
chrXIV:637355-637378(-)	NA	NA
chrXIV:637428-637451(-)	NA	NA
chrXIV:637429-637452(-)	NA	NA
chrXIV:637456-637479(-)	NA	NA
chrXIV:637472-637495(+)	NA	NA
chrXIV:636737-636760(-)	-0.811043983629595	0.307668073743967
chrXIV:636880-636903(+)	0.285385219258947	0.570865984717925
chrXIV:636929-636952(+)	-1.36912817519092	0.202760739364455
chrXIV:636745-636768(-)	-1.80038919065804	0.141803695581762
chrXIV:636753-636776(-)	-2.60463338147407	0.0688408184410439
chrXIV:636766-636789(+)	-2.35070315202698	0.0870098983994288
chrXIV:636772-636795(-)	-2.93388066306471	0.0505039095298499
chrXIV:636773-636796(+)	-2.95619695489144	0.049444442060085
chrXIV:636897-636920(+)	1.24644968666077	0.776684679939745
chrXIV:636896-636919(+)	0.636282656694811	0.653912667356312
chrXIV:640213-640236(-)	-0.333254626514771	0.417448933756289
chrXIV:640135-640158(-)	0.102854092007374	0.525690878420464
chrXIV:640153-640176(-)	0.253734924410049	0.563095578578772
chrXIV:640224-640247(-)	-0.326898876657916	0.418995364994769
chrXIV:640225-640248(-)	1.42799739111642	0.806589094319757
chrXIV:640277-640300(-)	-1.1713746009771	0.236606608566369
chrXIV:640276-640299(-)	-1.572403838178	0.171873975564349
chrXIV:640365-640388(-)	-1.42328127533138	0.19414769846133
chrXIV:640355-640378(+)	0.278430857296664	0.569161485793489
chrXIV:640345-640368(-)	-0.71617078921579	0.3282367579141
chrXIV:640335-640358(+)	1.61240321644324	0.83374477412855
chrXIV:640318-640341(-)	-0.619871738236971	0.349810623123728
chrXIV:642442-642465(+)	-1.75865338714549	0.146959073779428
chrXIV:642529-642552(+)	1.94765035893458	0.875190211279712
chrXIV:642610-642633(+)	-3.17545217893858	0.0401000230612655
chrXIV:642553-642576(+)	-0.231718799239754	0.44232812046864
chrXIV:642540-642563(+)	0.279861729410331	0.569512324736102
chrXIV:642523-642546(+)	1.05698424858269	0.742113809616224
chrXIV:642483-642506(+)	0.48701510833351	0.619403016490021
chrXIV:642455-642478(-)	-1.87416051893741	0.133061049386241
chrXIV:642415-642438(+)	-0.0392417680623233	0.490190816728931
chrXIV:642407-642430(-)	-0.444826217794281	0.390591580928391
chrXIV:643476-643499(-)	-3.42833459029496	0.0314215782300129
chrXIV:643583-643606(-)	-0.813144737936122	0.307220776258544
chrXIV:643709-643732(-)	-1.0880735477787	0.251981215458905
chrXIV:643519-643542(-)	-0.505626085707601	0.37621943154523
chrXIV:643527-643550(-)	-1.09431877636486	0.250805897351399
chrXIV:643538-643561(-)	-0.152385125844352	0.461977267951509
chrXIV:643699-643722(-)	-1.29348618411155	0.215263322530775
chrXIV:643667-643690(+)	1.67309963258319	0.841988645227941
chrXIV:643657-643680(+)	1.61282127583813	0.833802715106432
chrXIV:643656-643679(+)	2.29181284053259	0.908196708348299
chrXIV:647098-647121(+)	-1.98216717944527	0.121088004839515
chrXIV:647083-647106(+)	-2.16993733071564	0.102482797625899
chrXIV:646984-647007(-)	0.964271185388882	0.723976152110644
chrXIV:647082-647105(+)	-0.832692811525561	0.303075990582046
chrXIV:647074-647097(+)	-3.13621891639188	0.0416377385844338
chrXIV:647069-647092(-)	-1.00591827001149	0.267779411263835
chrXIV:647050-647073(-)	-1.10507114216995	0.248790921486889
chrXIV:647032-647055(+)	-1.54625639215473	0.175627619279029
chrXIV:647031-647054(+)	-1.68951298868269	0.155839897586896
chrXIV:647007-647030(-)	1.19259198972358	0.767204318979968
chrXIV:647185-647208(-)	-0.870083625234432	0.295236901628037
chrXIV:647205-647228(-)	0.571301404574992	0.639063413201307
chrXIV:647342-647365(-)	0.325083942260107	0.580562745708757
chrXIV:647186-647209(-)	-0.215524165037892	0.446326561982607
chrXIV:647325-647348(+)	-1.01163777917663	0.266659457084605
chrXIV:647319-647342(+)	-1.52792032476648	0.178298170885291
chrXIV:647312-647335(+)	-1.40213293809284	0.197477864520537
chrXIV:647253-647276(+)	1.55847434662256	0.826134322641685
chrXIV:651918-651941(-)	-2.14259076772838	0.105025620380123
chrXIV:651815-651838(-)	0.0460687751262654	0.511515157271331
chrXIV:651728-651751(-)	-0.746460370671392	0.321593056997275
chrXIV:651736-651759(-)	-0.512363975813665	0.37463951812842
chrXIV:651917-651940(-)	-2.99507663031663	0.0476487908270147
chrXIV:651916-651939(+)	-2.63998922235985	0.0666087056392533
chrXIV:651916-651939(-)	-3.10832335686677	0.0427652272964239
chrXIV:651915-651938(+)	-0.907388499959178	0.287534528049353
chrXIV:651909-651932(+)	-0.460901235484733	0.38677204754105
chrXIV:651934-651957(-)	-2.71937061230238	0.0618399706191308
chrXIV:652259-652282(-)	-1.51672074445629	0.179944914129168
chrXIV:652281-652304(-)	0.408071836076435	0.600625451320077
chrXIV:652396-652419(-)	-1.33653557930728	0.208080358594416
chrXIV:652258-652281(+)	-2.8631801859395	0.0540040018840395
chrXIV:652312-652335(-)	-2.46964837093113	0.0780135231461845
chrXIV:652251-652274(-)	-0.2285052664279	0.443120961569976
chrXIV:652313-652336(-)	-0.958989953427148	0.277080468594849
chrXIV:652250-652273(-)	0.219240088707376	0.55459152979432
chrXIV:652249-652272(-)	-0.588947476231544	0.35687638855609
chrXIV:652358-652381(+)	0.200452965618685	0.549946111277296
chrXIV:653146-653169(-)	-2.78545388839885	0.058115300617148
chrXIV:653263-653286(-)	1.11572214297071	0.753194356012419
chrXIV:653380-653403(+)	-2.62393916155041	0.0676135377929553
chrXIV:653147-653170(-)	-1.41913510987555	0.194797206884587
chrXIV:653151-653174(-)	-2.74742002015105	0.0602325232274074
chrXIV:653152-653175(-)	-2.15647277341552	0.103727914142399
chrXIV:653155-653178(-)	-2.74130498719937	0.0605795942753721
chrXIV:653167-653190(+)	-2.48128027516076	0.0771809663599407
chrXIV:653199-653222(-)	-3.02696276981001	0.0462225420316966
chrXIV:653217-653240(-)	-1.57122918855029	0.172041231783258
chrXIV:661634-661657(+)	NA	NA
chrXIV:661624-661647(+)	NA	NA
chrXIV:661532-661555(+)	-1.22984493842553	0.226208566285018
chrXIV:661393-661416(+)	-2.0284801505608	0.116244968312576
chrXIV:661392-661415(+)	-1.41762806037532	0.19503369822094
chrXIV:661398-661421(+)	-0.0206624299183994	0.494834576294541
chrXIV:661426-661449(+)	1.85249212551927	0.864419441634717
chrXIV:661544-661567(+)	-0.964387037062302	0.276000697307627
chrXIV:661545-661568(+)	-0.838290149415232	0.301895020450115
chrXIV:661633-661656(+)	NA	NA
chrXIV:662579-662602(+)	-2.83474734595724	0.0554751226546946
chrXIV:662661-662684(+)	1.38584844542381	0.799928643944174
chrXIV:662720-662743(+)	0.0667730841992515	0.516687071366873
chrXIV:662686-662709(-)	0.808294410440688	0.691745934466231
chrXIV:662684-662707(+)	1.87232813923514	0.866727432815995
chrXIV:662683-662706(+)	1.61493294487524	0.834095134991643
chrXIV:662661-662684(-)	-0.960436466354884	0.276790815550636
chrXIV:662588-662611(+)	1.04988404875961	0.740752632739766
chrXIV:662555-662578(+)	-1.56372095340272	0.173113362639698
chrXIV:662554-662577(+)	-1.42601153395193	0.193720894240391
chrXIV:664067-664090(-)	-1.09634817693407	0.250424761195384
chrXIV:664143-664166(-)	1.64356626681735	0.838019615996708
chrXIV:664173-664196(-)	-0.0410138738609005	0.489747968605323
chrXIV:664155-664178(+)	0.114976006311024	0.528712378313728
chrXIV:664148-664171(-)	2.52496645958602	0.925873632908305
chrXIV:664135-664158(-)	-0.814458482960245	0.306941234635763
chrXIV:664134-664157(-)	-0.143161484549395	0.464270631439302
chrXIV:664082-664105(-)	-3.04024342095544	0.0456405668020924
chrXIV:664075-664098(-)	-2.84538833931356	0.0549201899568763
chrXIV:664070-664093(+)	0.521948424416335	0.627603260120665
chrXIV:664981-665004(-)	NA	NA
chrXIV:665111-665134(+)	-2.82966426726844	0.0557420665481041
chrXIV:665154-665177(+)	-0.554306103172103	0.364865938401909
chrXIV:665278-665301(-)	-1.08227557379874	0.25307562704477
chrXIV:665000-665023(-)	NA	NA
chrXIV:665205-665228(+)	-2.87403570616159	0.0534520972149562
chrXIV:665218-665241(+)	1.67893044563888	0.842762852540337
chrXIV:665219-665242(+)	1.69063176365305	0.844307224875504
chrXIV:665220-665243(+)	1.54744482378086	0.824544378568104
chrXIV:665247-665270(+)	2.19985923529398	0.900236869451187
chrXIV:668547-668570(+)	NA	NA
chrXIV:668439-668462(-)	-2.03817434082467	0.115252762991938
chrXIV:668384-668407(+)	-3.47851221915618	0.0299298459107234
chrXIV:668311-668334(+)	-0.79425530111998	0.311255704842013
chrXIV:668373-668396(+)	-1.81272096486873	0.140309593967862
chrXIV:668385-668408(+)	-3.0596738068232	0.0448016602418649
chrXIV:668393-668416(+)	-2.90630227213469	0.0518428971417684
chrXIV:668396-668419(-)	-2.08237746792859	0.110821473987515
chrXIV:668363-668386(-)	-1.91893912957904	0.127979913859074
chrXIV:668397-668420(-)	-1.48679983806694	0.184402540139225
chrXIV:668122-668145(+)	-3.8537326688656	0.0207603259465364
chrXIV:668276-668299(+)	-0.385153153539432	0.404884622781613
chrXIV:668357-668380(-)	-1.62488002359776	0.164532954412358
chrXIV:668133-668156(-)	0.0338952733032444	0.508473007128897
chrXIV:668159-668182(-)	-1.35097996009169	0.205710206497
chrXIV:668356-668379(-)	-1.99168329764642	0.120078891546325
chrXIV:668294-668317(+)	0.0675205025165297	0.516873715484765
chrXIV:668245-668268(-)	-2.16763194515508	0.102695041572741
chrXIV:668212-668235(+)	0.226799646421647	0.556458110759124
chrXIV:670423-670446(+)	-1.13421882787745	0.243383371752667
chrXIV:670224-670247(+)	0.000940633292026982	0.500235158305668
chrXIV:670429-670452(+)	-1.79483323622907	0.14248117624672
chrXIV:670435-670458(-)	-4.3986419154213	0.0121447174377712
chrXIV:670421-670444(-)	-2.18799065376904	0.100834128104267
chrXIV:670415-670438(-)	-2.40874989334089	0.082507902260762
chrXIV:670267-670290(+)	-0.408671541144112	0.399230703400284
chrXIV:670156-670179(+)	-1.65532504600795	0.160390552524978
chrXIV:670326-670349(+)	2.06696347331179	0.887650493728883
chrXIV:670157-670180(+)	-2.20006376985833	0.0997447627115859
chrXIV:670176-670199(+)	-1.44184820120965	0.191259307167337
chrXIV:670174-670197(-)	-2.15483871808076	0.103879928107748
chrXIV:670386-670409(+)	0.109263068493424	0.527288623940092
chrXIV:670359-670382(-)	-1.72778783011279	0.150870759291942
chrXIV:670266-670289(-)	2.03193113237247	0.88410908897134
chrXIV:672175-672198(+)	-0.598262997955267	0.354741192937132
chrXIV:672246-672269(+)	-0.802195898325379	0.309555990987121
chrXIV:672390-672413(-)	-2.60432501849626	0.0688605876789222
chrXIV:672165-672188(+)	-2.27033219341334	0.0936100227559517
chrXIV:672201-672224(-)	-3.13070450671765	0.0418583428334948
chrXIV:672402-672425(+)	-1.77401613528708	0.145043593963355
chrXIV:672374-672397(+)	0.648329414926788	0.656633901461009
chrXIV:672373-672396(+)	0.541172763483752	0.632085190214355
chrXIV:672365-672388(+)	0.936376526916371	0.718367152002595
chrXIV:672361-672384(-)	0.492587992835749	0.62071590753266
chrXIV:673390-673413(+)	NA	NA
chrXIV:673285-673308(+)	NA	NA
chrXIV:673227-673250(-)	NA	NA
chrXIV:673130-673153(-)	NA	NA
chrXIV:673100-673123(-)	NA	NA
chrXIV:673080-673103(-)	NA	NA
chrXIV:673076-673099(-)	NA	NA
chrXIV:673064-673087(-)	NA	NA
chrXIV:673049-673072(+)	NA	NA
chrXIV:673397-673420(-)	NA	NA
chrXIV:674926-674949(-)	-3.53790017722664	0.0282528808092861
chrXIV:674710-674733(-)	0.170548484515971	0.542534072786485
chrXIV:674919-674942(-)	-3.6437386389382	0.0254877625655398
chrXIV:674902-674925(-)	-2.46374423534043	0.0784392517988049
chrXIV:674894-674917(+)	-2.14901442396498	0.10442335739439
chrXIV:674891-674914(+)	-4.2860777637298	0.0135720498943591
chrXIV:674890-674913(+)	-2.23841927911017	0.0963530859754871
chrXIV:674874-674897(-)	-2.80250212981246	0.0571891151890067
chrXIV:674868-674891(+)	-1.68157851517366	0.156886560579786
chrXIV:674671-674694(+)	-1.4947891967763	0.183203983066661
chrXIV:674833-674856(-)	-1.50031516608745	0.182378522607279
chrXIV:674657-674680(-)	-2.41036434550167	0.0823857700160641
chrXIV:674656-674679(-)	-2.05879292268489	0.113166915996483
chrXIV:674642-674665(-)	-1.16002402049857	0.238662920534699
chrXIV:674630-674653(+)	-3.2880466254383	0.0359835445802763
chrXIV:674728-674751(+)	0.0783513241356089	0.519577816488096
chrXIV:674742-674765(-)	2.18495673221818	0.898890463204561
chrXIV:674756-674779(+)	0.68004593495654	0.663748949533608
chrXIV:675886-675909(+)	-1.23692493742555	0.224971698408827
chrXIV:676008-676031(+)	-2.32352245729964	0.089193487527693
chrXIV:675887-675910(+)	-2.4172368230833	0.0818677109083947
chrXIV:675888-675911(+)	-1.50757485153824	0.181298478161378
chrXIV:675893-675916(+)	-1.52495829507841	0.178732545326436
chrXIV:675896-675919(-)	-1.37655236848141	0.201563275283329
chrXIV:675900-675923(-)	0.469858247451151	0.615350204915237
chrXIV:675903-675926(+)	-2.62886697313215	0.0673035401002079
chrXIV:675919-675942(+)	-1.9077625517588	0.129232426539382
chrXIV:675928-675951(-)	-2.70189951847064	0.0628613628209828
chrXIV:678504-678527(+)	-1.78157616341638	0.144108618934869
chrXIV:678505-678528(+)	-1.48968744486065	0.183968644869551
chrXIV:678492-678515(-)	-0.990160234639893	0.270880429470911
chrXIV:678514-678537(+)	-0.425013760453675	0.395317625960381
chrXIV:678619-678642(+)	0.406434768348661	0.600232695875893
chrXIV:678735-678758(-)	-2.14028038096311	0.105242983994414
chrXIV:678651-678674(+)	-0.4944578799805	0.378843968769524
chrXIV:678666-678689(+)	1.85860689287156	0.865134487423035
chrXIV:678690-678713(+)	2.00365400546757	0.881180191609173
chrXIV:678670-678693(-)	1.72861884124787	0.849235669640777
chrXIV:678666-678689(-)	-0.298078443333475	0.426027290746163
chrXIV:678659-678682(-)	1.65022429275084	0.838921361925129
chrXIV:678643-678666(-)	-1.65037621498677	0.161058109529172
chrXIV:685638-685661(+)	-2.80886145941679	0.0568471935436335
chrXIV:685599-685622(-)	-1.22326249010515	0.227362822578894
chrXIV:685464-685487(+)	-0.935297902174449	0.281851122201182
chrXIV:685622-685645(-)	-2.14773903673663	0.104542690674484
chrXIV:685621-685644(-)	-0.887243698482395	0.291678958634479
chrXIV:685652-685675(+)	-1.30589673882201	0.213174278225008
chrXIV:685653-685676(+)	-1.35176221217812	0.205582421000936
chrXIV:685654-685677(+)	-1.6288819303646	0.163983583127789
chrXIV:685580-685603(-)	-0.62047326117208	0.349673823214874
chrXIV:687641-687664(-)	-3.31288557320676	0.0351317740775446
chrXIV:687496-687519(-)	2.85107804552416	0.945374381582215
chrXIV:687684-687707(-)	-2.57803528715003	0.0705654798669581
chrXIV:687581-687604(-)	2.54637413345375	0.927329547737828
